run_id,n_cities,algorithm,iteration,iteration_best_distance,global_best_distance
100,150,ElitistAS,48,30828.53577401,29856.11520129
100,150,ElitistAS,49,30330.75055606,29856.11520129
100,150,ElitistAS,50,30134.31037452,29856.11520129
100,150,ElitistAS,51,30357.19891887,29856.11520129
100,150,ElitistAS,52,30810.53321348,29856.11520129
100,150,ElitistAS,53,30754.18837912,29856.11520129
100,150,ElitistAS,54,30167.12917627,29856.11520129
100,150,ElitistAS,55,30160.76940747,29856.11520129
100,150,ElitistAS,56,30511.98163641,29856.11520129
100,150,ElitistAS,57,30778.69947882,29856.11520129
100,150,ElitistAS,58,30839.70210290,29856.11520129
100,150,ElitistAS,59,30673.45863486,29856.11520129
100,150,ElitistAS,60,30693.42165573,29856.11520129
100,150,ElitistAS,61,31301.72639278,29856.11520129
100,150,ElitistAS,62,30936.91335795,29856.11520129
100,150,ElitistAS,63,30753.36162625,29856.11520129
100,150,ElitistAS,64,30798.01854273,29856.11520129
100,150,ElitistAS,65,31007.82883600,29856.11520129
100,150,ElitistAS,66,31249.95661188,29856.11520129
100,150,ElitistAS,67,30853.41432099,29856.11520129
100,150,ElitistAS,68,30552.56175082,29856.11520129
100,150,ElitistAS,69,30204.34944991,29856.11520129
100,150,ElitistAS,70,30458.76032693,29856.11520129
100,150,ElitistAS,71,30696.72054549,29856.11520129
100,150,ElitistAS,72,30177.30854301,29856.11520129
100,150,ElitistAS,73,30326.91550987,29856.11520129
100,150,ElitistAS,74,31223.81510598,29856.11520129
100,150,ElitistAS,75,30950.96766085,29856.11520129
100,150,ElitistAS,76,30466.47379650,29856.11520129
100,150,ElitistAS,77,31234.50394484,29856.11520129
100,150,ElitistAS,78,30623.98192843,29856.11520129
100,150,ElitistAS,79,30752.91521884,29856.11520129
100,150,ElitistAS,80,30775.82599841,29856.11520129
100,150,ElitistAS,81,29502.19654248,29502.19654248
100,150,ElitistAS,82,30616.33792384,29502.19654248
100,150,ElitistAS,83,30386.57110425,29502.19654248
100,150,ElitistAS,84,30643.24486265,29502.19654248
100,150,ElitistAS,85,30915.86573848,29502.19654248
100,150,ElitistAS,86,31368.01401472,29502.19654248
100,150,ElitistAS,87,31304.41469245,29502.19654248
100,150,ElitistAS,88,30789.97867416,29502.19654248
100,150,ElitistAS,89,30779.78240203,29502.19654248
100,150,ElitistAS,90,30749.80741233,29502.19654248
100,150,ElitistAS,91,30375.65138968,29502.19654248
100,150,ElitistAS,92,31349.62897812,29502.19654248
100,150,ElitistAS,93,30318.06863975,29502.19654248
100,150,ElitistAS,94,30704.03001235,29502.19654248
