run_id,n_cities,algorithm,iteration,iteration_best_distance,global_best_distance
100,250,BaselineAS,48,72136.70750025,67307.05572771
100,250,BaselineAS,49,71368.17780549,67307.05572771
100,250,BaselineAS,50,71912.79570340,67307.05572771
100,250,BaselineAS,51,71020.06908477,67307.05572771
100,250,BaselineAS,52,70862.65867640,67307.05572771
100,250,BaselineAS,53,72452.15846506,67307.05572771
100,250,BaselineAS,54,69291.14491596,67307.05572771
100,250,BaselineAS,55,68107.30814795,67307.05572771
100,250,BaselineAS,56,67963.03398553,67307.05572771
100,250,BaselineAS,57,70576.55008433,67307.05572771
100,250,BaselineAS,58,69603.01160082,67307.05572771
100,250,BaselineAS,59,68681.10263857,67307.05572771
100,250,BaselineAS,60,69604.84359583,67307.05572771
100,250,BaselineAS,61,70826.47780804,67307.05572771
100,250,BaselineAS,62,70388.36782450,67307.05572771
100,250,BaselineAS,63,72439.88757061,67307.05572771
100,250,BaselineAS,64,72450.42150192,67307.05572771
100,250,BaselineAS,65,70673.92459800,67307.05572771
100,250,BaselineAS,66,71881.64807366,67307.05572771
100,250,BaselineAS,67,69812.16228554,67307.05572771
100,250,BaselineAS,68,68621.01971782,67307.05572771
100,250,BaselineAS,69,70971.02219994,67307.05572771
100,250,BaselineAS,70,70859.39108170,67307.05572771
100,250,BaselineAS,71,70426.18996918,67307.05572771
100,250,BaselineAS,72,68119.43965223,67307.05572771
100,250,BaselineAS,73,71099.81641329,67307.05572771
100,250,BaselineAS,74,68995.27261503,67307.05572771
100,250,BaselineAS,75,72156.62669949,67307.05572771
100,250,BaselineAS,76,70382.32327091,67307.05572771
100,250,BaselineAS,77,70358.10217710,67307.05572771
100,250,BaselineAS,78,72114.34038499,67307.05572771
100,250,BaselineAS,79,70203.61138254,67307.05572771
100,250,BaselineAS,80,71031.53607940,67307.05572771
100,250,BaselineAS,81,71440.96278562,67307.05572771
100,250,BaselineAS,82,70641.20210679,67307.05572771
100,250,BaselineAS,83,69075.54551550,67307.05572771
100,250,BaselineAS,84,69046.17357631,67307.05572771
100,250,BaselineAS,85,70605.96776052,67307.05572771
100,250,BaselineAS,86,71087.07506132,67307.05572771
100,250,BaselineAS,87,68265.41493190,67307.05572771
100,250,BaselineAS,88,67853.59764289,67307.05572771
100,250,BaselineAS,89,70622.86226210,67307.05572771
100,250,BaselineAS,90,69862.78759046,67307.05572771
100,250,BaselineAS,91,68326.57779482,67307.05572771
100,250,BaselineAS,92,68951.02050441,67307.05572771
100,250,BaselineAS,93,68796.27517788,67307.05572771
100,250,BaselineAS,94,69157.08672507,67307.05572771
100,250,BaselineAS,95,70233.67139454,67307.05572771
100,250,BaselineAS,96,69473.31836948,67307.05572771
100,250,BaselineAS,97,70507.66302908,67307.05572771
100,250,BaselineAS,98,72518.77195965,67307.05572771
100,250,BaselineAS,99,71639.65886640,67307.05572771
100,250,BaselineAS,100,70238.61419060,67307.05572771
100,250,BaselineAS,101,71242.86205322,67307.05572771
100,250,BaselineAS,102,71945.41031582,67307.05572771
100,250,BaselineAS,103,71949.39417860,67307.05572771
100,250,BaselineAS,104,71355.35636070,67307.05572771
100,250,BaselineAS,105,70459.37019009,67307.05572771
100,250,BaselineAS,106,69893.45199830,67307.05572771
100,250,BaselineAS,107,69955.08552805,67307.05572771
100,250,BaselineAS,108,70785.25530560,67307.05572771
100,250,BaselineAS,109,70543.93024497,67307.05572771
100,250,BaselineAS,110,72772.89648586,67307.05572771
100,250,BaselineAS,111,69393.67580421,67307.05572771
100,250,BaselineAS,112,70018.18912506,67307.05572771
100,250,BaselineAS,113,69084.13177470,67307.05572771
100,250,BaselineAS,114,69394.87416697,67307.05572771
100,250,BaselineAS,115,71043.05765653,67307.05572771
100,250,BaselineAS,116,70626.36163244,67307.05572771
100,250,BaselineAS,117,71650.42109620,67307.05572771
100,250,BaselineAS,118,69179.49107148,67307.05572771
100,250,BaselineAS,119,72026.73373322,67307.05572771
100,250,BaselineAS,120,68694.03472192,67307.05572771
100,250,BaselineAS,121,71263.02886333,67307.05572771
100,250,BaselineAS,122,69918.64711878,67307.05572771
100,250,BaselineAS,123,67594.71864719,67307.05572771
100,250,BaselineAS,124,73014.90584723,67307.05572771
100,250,BaselineAS,125,71529.98078984,67307.05572771
100,250,BaselineAS,126,68702.95102216,67307.05572771
100,250,BaselineAS,127,70908.20124235,67307.05572771
100,250,BaselineAS,128,72142.97989256,67307.05572771
100,250,BaselineAS,129,68925.54068930,67307.05572771
100,250,BaselineAS,130,70746.11141840,67307.05572771
100,250,BaselineAS,131,71470.47932267,67307.05572771
100,250,BaselineAS,132,72424.94442393,67307.05572771
100,250,BaselineAS,133,71598.47646853,67307.05572771
100,250,BaselineAS,134,69131.69475504,67307.05572771
100,250,BaselineAS,135,69749.40650532,67307.05572771
100,250,BaselineAS,136,70482.68037447,67307.05572771
100,250,BaselineAS,137,70468.03505648,67307.05572771
100,250,BaselineAS,138,70023.86889804,67307.05572771
100,250,BaselineAS,139,72066.36468531,67307.05572771
100,250,BaselineAS,140,72224.55550479,67307.05572771
100,250,BaselineAS,141,71981.05242338,67307.05572771
100,250,BaselineAS,142,69000.38157944,67307.05572771
100,250,BaselineAS,143,72034.72111250,67307.05572771
100,250,BaselineAS,144,69945.66178974,67307.05572771
100,250,BaselineAS,145,71269.03782333,67307.05572771
100,250,BaselineAS,146,70410.02760215,67307.05572771
100,250,BaselineAS,147,71678.68666673,67307.05572771
100,250,BaselineAS,148,72838.73376255,67307.05572771
100,250,BaselineAS,149,71795.13321977,67307.05572771
100,250,BaselineAS,150,70915.23927674,67307.05572771
100,250,BaselineAS,151,68566.32236552,67307.05572771
100,250,BaselineAS,152,69575.61424035,67307.05572771
100,250,BaselineAS,153,71442.43699046,67307.05572771
100,250,BaselineAS,154,70808.15716936,67307.05572771
100,250,BaselineAS,155,69106.21262088,67307.05572771
100,250,BaselineAS,156,72527.84396491,67307.05572771
100,250,BaselineAS,157,71911.09513040,67307.05572771
100,250,BaselineAS,158,69981.02462020,67307.05572771
100,250,BaselineAS,159,70755.44749983,67307.05572771
