schedule,start_evaporation,end_evaporation,curve,iteration,evaporation
logarithmic,0.70000000,0.30000000,3.00000000,17,0.49417073
logarithmic,0.70000000,0.30000000,3.00000000,18,0.48564186
logarithmic,0.70000000,0.30000000,3.00000000,19,0.47735788
logarithmic,0.70000000,0.30000000,3.00000000,20,0.46930510
logarithmic,0.70000000,0.30000000,3.00000000,21,0.46147098
logarithmic,0.70000000,0.30000000,3.00000000,22,0.45384396
logarithmic,0.70000000,0.30000000,3.00000000,23,0.44641336
logarithmic,0.70000000,0.30000000,3.00000000,24,0.43916932
logarithmic,0.70000000,0.30000000,3.00000000,25,0.43210271
logarithmic,0.70000000,0.30000000,3.00000000,26,0.42520503
logarithmic,0.70000000,0.30000000,3.00000000,27,0.41846841
logarithmic,0.70000000,0.30000000,3.00000000,28,0.41188548
logarithmic,0.70000000,0.30000000,3.00000000,29,0.40544940
logarithmic,0.70000000,0.30000000,3.00000000,30,0.39915375
logarithmic,0.70000000,0.30000000,3.00000000,31,0.39299254
logarithmic,0.70000000,0.30000000,3.00000000,32,0.38696015
logarithmic,0.70000000,0.30000000,3.00000000,33,0.38105130
logarithmic,0.70000000,0.30000000,3.00000000,34,0.37526102
logarithmic,0.70000000,0.30000000,3.00000000,35,0.36958466
logarithmic,0.70000000,0.30000000,3.00000000,36,0.36401782
logarithmic,0.70000000,0.30000000,3.00000000,37,0.35855635
logarithmic,0.70000000,0.30000000,3.00000000,38,0.35319634
logarithmic,0.70000000,0.30000000,3.00000000,39,0.34793408
logarithmic,0.70000000,0.30000000,3.00000000,40,0.34276608
logarithmic,0.70000000,0.30000000,3.00000000,41,0.33768902
logarithmic,0.70000000,0.30000000,3.00000000,42,0.33269975
logarithmic,0.70000000,0.30000000,3.00000000,43,0.32779528
logarithmic,0.70000000,0.30000000,3.00000000,44,0.32297279
logarithmic,0.70000000,0.30000000,3.00000000,45,0.31822958
logarithmic,0.70000000,0.30000000,3.00000000,46,0.31356308
logarithmic,0.70000000,0.30000000,3.00000000,47,0.30897085
logarithmic,0.70000000,0.30000000,3.00000000,48,0.30445056
logarithmic,0.70000000,0.30000000,3.00000000,49,0.30000000
logarithmic,0.70000000,0.30000000,9.00000000,0,0.70000000
logarithmic,0.70000000,0.30000000,9.00000000,1,0.67070723
logarithmic,0.70000000,0.30000000,9.00000000,2,0.64564851
logarithmic,0.70000000,0.30000000,9.00000000,3,0.62375300
logarithmic,0.70000000,0.30000000,9.00000000,4,0.60431086
logarithmic,0.70000000,0.30000000,9.00000000,5,0.58682729
logarithmic,0.70000000,0.30000000,9.00000000,6,0.57094354
logarithmic,0.70000000,0.30000000,9.00000000,7,0.55639122
logarithmic,0.70000000,0.30000000,9.00000000,8,0.54296428
logarithmic,0.70000000,0.30000000,9.00000000,9,0.53050109
logarithmic,0.70000000,0.30000000,9.00000000,10,0.51887251
logarithmic,0.70000000,0.30000000,9.00000000,11,0.50797375
logarithmic,0.70000000,0.30000000,9.00000000,12,0.49771857
logarithmic,0.70000000,0.30000000,9.00000000,13,0.48803520
logarithmic,0.70000000,0.30000000,9.00000000,14,0.47886321
logarithmic,0.70000000,0.30000000,9.00000000,15,0.47015130
logarithmic,0.70000000,0.30000000,9.00000000,16,0.46185551
logarithmic,0.70000000,0.30000000,9.00000000,17,0.45393788
logarithmic,0.70000000,0.30000000,9.00000000,18,0.44636545
logarithmic,0.70000000,0.30000000,9.00000000,19,0.43910936
logarithmic,0.70000000,0.30000000,9.00000000,20,0.43214424
logarithmic,0.70000000,0.30000000,9.00000000,21,0.42544765
logarithmic,0.70000000,0.30000000,9.00000000,22,0.41899965
logarithmic,0.70000000,0.30000000,9.00000000,23,0.41278245
logarithmic,0.70000000,0.30000000,9.00000000,24,0.40678008
logarithmic,0.70000000,0.30000000,9.00000000,25,0.40097821
logarithmic,0.70000000,0.30000000,9.00000000,26,0.39536386
logarithmic,0.70000000,0.30000000,9.00000000,27,0.38992529
logarithmic,0.70000000,0.30000000,9.00000000,28,0.38465183
logarithmic,0.70000000,0.30000000,9.00000000,29,0.37953375
logarithmic,0.70000000,0.30000000,9.00000000,30,0.37456216
logarithmic,0.70000000,0.30000000,9.00000000,31,0.36972889
logarithmic,0.70000000,0.30000000,9.00000000,32,0.36502647
logarithmic,0.70000000,0.30000000,9.00000000,33,0.36044799
logarithmic,0.70000000,0.30000000,9.00000000,34,0.35598709
logarithmic,0.70000000,0.30000000,9.00000000,35,0.35163788
logarithmic,0.70000000,0.30000000,9.00000000,36,0.34739490
logarithmic,0.70000000,0.30000000,9.00000000,37,0.34325309
logarithmic,0.70000000,0.30000000,9.00000000,38,0.33920773
logarithmic,0.70000000,0.30000000,9.00000000,39,0.33525444
logarithmic,0.70000000,0.30000000,9.00000000,40,0.33138911
logarithmic,0.70000000,0.30000000,9.00000000,41,0.32760792
logarithmic,0.70000000,0.30000000,9.00000000,42,0.32390728
logarithmic,0.70000000,0.30000000,9.00000000,43,0.32028384
logarithmic,0.70000000,0.30000000,9.00000000,44,0.31673443
logarithmic,0.70000000,0.30000000,9.00000000,45,0.31325609
logarithmic,0.70000000,0.30000000,9.00000000,46,0.30984604
logarithmic,0.70000000,0.30000000,9.00000000,47,0.30650163
logarithmic,0.70000000,0.30000000,9.00000000,48,0.30322040
logarithmic,0.70000000,0.30000000,9.00000000,49,0.30000000
linear,0.70000000,0.40000000,1.00000000,0,0.70000000
linear,0.70000000,0.40000000,1.00000000,1,0.69387755
linear,0.70000000,0.40000000,1.00000000,2,0.68775510
linear,0.70000000,0.40000000,1.00000000,3,0.68163265
linear,0.70000000,0.40000000,1.00000000,4,0.67551020
linear,0.70000000,0.40000000,1.00000000,5,0.66938776
linear,0.70000000,0.40000000,1.00000000,6,0.66326531
linear,0.70000000,0.40000000,1.00000000,7,0.65714286
linear,0.70000000,0.40000000,1.00000000,8,0.65102041
linear,0.70000000,0.40000000,1.00000000,9,0.64489796
linear,0.70000000,0.40000000,1.00000000,10,0.63877551
linear,0.70000000,0.40000000,1.00000000,11,0.63265306
linear,0.70000000,0.40000000,1.00000000,12,0.62653061
linear,0.70000000,0.40000000,1.00000000,13,0.62040816
linear,0.70000000,0.40000000,1.00000000,14,0.61428571
linear,0.70000000,0.40000000,1.00000000,15,0.60816327
linear,0.70000000,0.40000000,1.00000000,16,0.60204082
linear,0.70000000,0.40000000,1.00000000,17,0.59591837
linear,0.70000000,0.40000000,1.00000000,18,0.58979592
linear,0.70000000,0.40000000,1.00000000,19,0.58367347
linear,0.70000000,0.40000000,1.00000000,20,0.57755102
linear,0.70000000,0.40000000,1.00000000,21,0.57142857
linear,0.70000000,0.40000000,1.00000000,22,0.56530612
linear,0.70000000,0.40000000,1.00000000,23,0.55918367
linear,0.70000000,0.40000000,1.00000000,24,0.55306122
linear,0.70000000,0.40000000,1.00000000,25,0.54693878
linear,0.70000000,0.40000000,1.00000000,26,0.54081633
linear,0.70000000,0.40000000,1.00000000,27,0.53469388
linear,0.70000000,0.40000000,1.00000000,28,0.52857143
linear,0.70000000,0.40000000,1.00000000,29,0.52244898
linear,0.70000000,0.40000000,1.00000000,30,0.51632653
linear,0.70000000,0.40000000,1.00000000,31,0.51020408
linear,0.70000000,0.40000000,1.00000000,32,0.50408163
linear,0.70000000,0.40000000,1.00000000,33,0.49795918
linear,0.70000000,0.40000000,1.00000000,34,0.49183673
linear,0.70000000,0.40000000,1.00000000,35,0.48571429
linear,0.70000000,0.40000000,1.00000000,36,0.47959184
linear,0.70000000,0.40000000,1.00000000,37,0.47346939
linear,0.70000000,0.40000000,1.00000000,38,0.46734694
linear,0.70000000,0.40000000,1.00000000,39,0.46122449
linear,0.70000000,0.40000000,1.00000000,40,0.45510204
linear,0.70000000,0.40000000,1.00000000,41,0.44897959
linear,0.70000000,0.40000000,1.00000000,42,0.44285714
linear,0.70000000,0.40000000,1.00000000,43,0.43673469
linear,0.70000000,0.40000000,1.00000000,44,0.43061224
linear,0.70000000,0.40000000,1.00000000,45,0.42448980
linear,0.70000000,0.40000000,1.00000000,46,0.41836735
linear,0.70000000,0.40000000,1.00000000,47,0.41224490
linear,0.70000000,0.40000000,1.00000000,48,0.40612245
linear,0.70000000,0.40000000,1.00000000,49,0.40000000
exponential,0.70000000,0.40000000,-4.00000000,0,0.70000000
exponential,0.70000000,0.40000000,-4.00000000,1,0.67604437
exponential,0.70000000,0.40000000,-4.00000000,2,0.65396661
exponential,0.70000000,0.40000000,-4.00000000,3,0.63361952
exponential,0.70000000,0.40000000,-4.00000000,4,0.61486743
exponential,0.70000000,0.40000000,-4.00000000,5,0.59758531
exponential,0.70000000,0.40000000,-4.00000000,6,0.58165792
exponential,0.70000000,0.40000000,-4.00000000,7,0.56697907
exponential,0.70000000,0.40000000,-4.00000000,8,0.55345090
exponential,0.70000000,0.40000000,-4.00000000,9,0.54098319
exponential,0.70000000,0.40000000,-4.00000000,10,0.52949281
exponential,0.70000000,0.40000000,-4.00000000,11,0.51890317
exponential,0.70000000,0.40000000,-4.00000000,12,0.50914364
exponential,0.70000000,0.40000000,-4.00000000,13,0.50014916
exponential,0.70000000,0.40000000,-4.00000000,14,0.49185975
exponential,0.70000000,0.40000000,-4.00000000,15,0.48422014
exponential,0.70000000,0.40000000,-4.00000000,16,0.47717940
exponential,0.70000000,0.40000000,-4.00000000,17,0.47069058
exponential,0.70000000,0.40000000,-4.00000000,18,0.46471041
exponential,0.70000000,0.40000000,-4.00000000,19,0.45919903
exponential,0.70000000,0.40000000,-4.00000000,20,0.45411968
exponential,0.70000000,0.40000000,-4.00000000,21,0.44943850
exponential,0.70000000,0.40000000,-4.00000000,22,0.44512428
exponential,0.70000000,0.40000000,-4.00000000,23,0.44114824
exponential,0.70000000,0.40000000,-4.00000000,24,0.43748389
exponential,0.70000000,0.40000000,-4.00000000,25,0.43410678
exponential,0.70000000,0.40000000,-4.00000000,26,0.43099440
exponential,0.70000000,0.40000000,-4.00000000,27,0.42812600
exponential,0.70000000,0.40000000,-4.00000000,28,0.42548245
exponential,0.70000000,0.40000000,-4.00000000,29,0.42304613
exponential,0.70000000,0.40000000,-4.00000000,30,0.42080079
exponential,0.70000000,0.40000000,-4.00000000,31,0.41873147
exponential,0.70000000,0.40000000,-4.00000000,32,0.41682435
exponential,0.70000000,0.40000000,-4.00000000,33,0.41506674
exponential,0.70000000,0.40000000,-4.00000000,34,0.41344690
exponential,0.70000000,0.40000000,-4.00000000,35,0.41195404
exponential,0.70000000,0.40000000,-4.00000000,36,0.41057821
exponential,0.70000000,0.40000000,-4.00000000,37,0.40931022
exponential,0.70000000,0.40000000,-4.00000000,38,0.40814164
exponential,0.70000000,0.40000000,-4.00000000,39,0.40706465
exponential,0.70000000,0.40000000,-4.00000000,40,0.40607210
exponential,0.70000000,0.40000000,-4.00000000,41,0.40515734
exponential,0.70000000,0.40000000,-4.00000000,42,0.40431430
exponential,0.70000000,0.40000000,-4.00000000,43,0.40353734
exponential,0.70000000,0.40000000,-4.00000000,44,0.40282129
exponential,0.70000000,0.40000000,-4.00000000,45,0.40216137
exponential,0.70000000,0.40000000,-4.00000000,46,0.40155317
exponential,0.70000000,0.40000000,-4.00000000,47,0.40099266
exponential,0.70000000,0.40000000,-4.00000000,48,0.40047608
exponential,0.70000000,0.40000000,-4.00000000,49,0.40000000
exponential,0.70000000,0.40000000,-2.00000000,0,0.70000000
exponential,0.70000000,0.40000000,-2.00000000,1,0.68612368
exponential,0.70000000,0.40000000,-2.00000000,2,0.67280233
exponential,0.70000000,0.40000000,-2.00000000,3,0.66001376
exponential,0.70000000,0.40000000,-2.00000000,4,0.64773667
exponential,0.70000000,0.40000000,-2.00000000,5,0.63595060
exponential,0.70000000,0.40000000,-2.00000000,6,0.62463590
exponential,0.70000000,0.40000000,-2.00000000,7,0.61377373
exponential,0.70000000,0.40000000,-2.00000000,8,0.60334599
exponential,0.70000000,0.40000000,-2.00000000,9,0.59333530
exponential,0.70000000,0.40000000,-2.00000000,10,0.58372498
exponential,0.70000000,0.40000000,-2.00000000,11,0.57449903
exponential,0.70000000,0.40000000,-2.00000000,12,0.56564206
exponential,0.70000000,0.40000000,-2.00000000,13,0.55713932
exponential,0.70000000,0.40000000,-2.00000000,14,0.54897665
exponential,0.70000000,0.40000000,-2.00000000,15,0.54114044
exponential,0.70000000,0.40000000,-2.00000000,16,0.53361763
exponential,0.70000000,0.40000000,-2.00000000,17,0.52639570
exponential,0.70000000,0.40000000,-2.00000000,18,0.51946260
exponential,0.70000000,0.40000000,-2.00000000,19,0.51280679
exponential,0.70000000,0.40000000,-2.00000000,20,0.50641718
exponential,0.70000000,0.40000000,-2.00000000,21,0.50028311
exponential,0.70000000,0.40000000,-2.00000000,22,0.49439438
exponential,0.70000000,0.40000000,-2.00000000,23,0.48874116
exponential,0.70000000,0.40000000,-2.00000000,24,0.48331404
exponential,0.70000000,0.40000000,-2.00000000,25,0.47810398
exponential,0.70000000,0.40000000,-2.00000000,26,0.47310228
exponential,0.70000000,0.40000000,-2.00000000,27,0.46830064
exponential,0.70000000,0.40000000,-2.00000000,28,0.46369103
exponential,0.70000000,0.40000000,-2.00000000,29,0.45926577
exponential,0.70000000,0.40000000,-2.00000000,30,0.45501751
exponential,0.70000000,0.40000000,-2.00000000,31,0.45093915
exponential,0.70000000,0.40000000,-2.00000000,32,0.44702391
exponential,0.70000000,0.40000000,-2.00000000,33,0.44326525
exponential,0.70000000,0.40000000,-2.00000000,34,0.43965692
exponential,0.70000000,0.40000000,-2.00000000,35,0.43619290
exponential,0.70000000,0.40000000,-2.00000000,36,0.43286743
exponential,0.70000000,0.40000000,-2.00000000,37,0.42967495
exponential,0.70000000,0.40000000,-2.00000000,38,0.42661016
exponential,0.70000000,0.40000000,-2.00000000,39,0.42366794
exponential,0.70000000,0.40000000,-2.00000000,40,0.42084340
exponential,0.70000000,0.40000000,-2.00000000,41,0.41813182
exponential,0.70000000,0.40000000,-2.00000000,42,0.41552869
exponential,0.70000000,0.40000000,-2.00000000,43,0.41302967
exponential,0.70000000,0.40000000,-2.00000000,44,0.41063060
exponential,0.70000000,0.40000000,-2.00000000,45,0.40832747
exponential,0.70000000,0.40000000,-2.00000000,46,0.40611646
exponential,0.70000000,0.40000000,-2.00000000,47,0.40399388
exponential,0.70000000,0.40000000,-2.00000000,48,0.40195619
exponential,0.70000000,0.40000000,-2.00000000,49,0.40000000
exponential,0.70000000,0.40000000,-1.00000000,0,0.70000000
exponential,0.70000000,0.40000000,-1.00000000,1,0.69041259
exponential,0.70000000,0.40000000,-1.00000000,2,0.68101886
exponential,0.70000000,0.40000000,-1.00000000,3,0.67181490
exponential,0.70000000,0.40000000,-1.00000000,4,0.66279687
exponential,0.70000000,0.40000000,-1.00000000,5,0.65396101
exponential,0.70000000,0.40000000,-1.00000000,6,0.64530365
exponential,0.70000000,0.40000000,-1.00000000,7,0.63682118
exponential,0.70000000,0.40000000,-1.00000000,8,0.62851007
exponential,0.70000000,0.40000000,-1.00000000,9,0.62036685
exponential,0.70000000,0.40000000,-1.00000000,10,0.61238814
exponential,0.70000000,0.40000000,-1.00000000,11,0.60457061
exponential,0.70000000,0.40000000,-1.00000000,12,0.59691100
exponential,0.70000000,0.40000000,-1.00000000,13,0.58940613
exponential,0.70000000,0.40000000,-1.00000000,14,0.58205286
exponential,0.70000000,0.40000000,-1.00000000,15,0.57484814
exponential,0.70000000,0.40000000,-1.00000000,16,0.56778897
exponential,0.70000000,0.40000000,-1.00000000,17,0.56087240
exponential,0.70000000,0.40000000,-1.00000000,18,0.55409555
exponential,0.70000000,0.40000000,-1.00000000,19,0.54745560
exponential,0.70000000,0.40000000,-1.00000000,20,0.54094980
exponential,0.70000000,0.40000000,-1.00000000,21,0.53457541
exponential,0.70000000,0.40000000,-1.00000000,22,0.52832980
exponential,0.70000000,0.40000000,-1.00000000,23,0.52221036
exponential,0.70000000,0.40000000,-1.00000000,24,0.51621454
exponential,0.70000000,0.40000000,-1.00000000,25,0.51033984
exponential,0.70000000,0.40000000,-1.00000000,26,0.50458382
exponential,0.70000000,0.40000000,-1.00000000,27,0.49894407
exponential,0.70000000,0.40000000,-1.00000000,28,0.49341826
exponential,0.70000000,0.40000000,-1.00000000,29,0.48800408
exponential,0.70000000,0.40000000,-1.00000000,30,0.48269927
exponential,0.70000000,0.40000000,-1.00000000,31,0.47750162
exponential,0.70000000,0.40000000,-1.00000000,32,0.47240898
exponential,0.70000000,0.40000000,-1.00000000,33,0.46741921
exponential,0.70000000,0.40000000,-1.00000000,34,0.46253024
exponential,0.70000000,0.40000000,-1.00000000,35,0.45774004
exponential,0.70000000,0.40000000,-1.00000000,36,0.45304660
exponential,0.70000000,0.40000000,-1.00000000,37,0.44844798
exponential,0.70000000,0.40000000,-1.00000000,38,0.44394226
exponential,0.70000000,0.40000000,-1.00000000,39,0.43952755
exponential,0.70000000,0.40000000,-1.00000000,40,0.43520204
exponential,0.70000000,0.40000000,-1.00000000,41,0.43096390
exponential,0.70000000,0.40000000,-1.00000000,42,0.42681138
exponential,0.70000000,0.40000000,-1.00000000,43,0.42274274
exponential,0.70000000,0.40000000,-1.00000000,44,0.41875630
exponential,0.70000000,0.40000000,-1.00000000,45,0.41485038
exponential,0.70000000,0.40000000,-1.00000000,46,0.41102338
exponential,0.70000000,0.40000000,-1.00000000,47,0.40727368
exponential,0.70000000,0.40000000,-1.00000000,48,0.40359973
exponential,0.70000000,0.40000000,-1.00000000,49,0.40000000
exponential,0.70000000,0.40000000,1.00000000,0,0.70000000
exponential,0.70000000,0.40000000,1.00000000,1,0.69640027
exponential,0.70000000,0.40000000,1.00000000,2,0.69272632
exponential,0.70000000,0.40000000,1.00000000,3,0.68897662
exponential,0.70000000,0.40000000,1.00000000,4,0.68514962
exponential,0.70000000,0.40000000,1.00000000,5,0.68124370
exponential,0.70000000,0.40000000,1.00000000,6,0.67725726
exponential,0.70000000,0.40000000,1.00000000,7,0.67318862
exponential,0.70000000,0.40000000,1.00000000,8,0.66903610
exponential,0.70000000,0.40000000,1.00000000,9,0.66479796
exponential,0.70000000,0.40000000,1.00000000,10,0.66047245
exponential,0.70000000,0.40000000,1.00000000,11,0.65605774
exponential,0.70000000,0.40000000,1.00000000,12,0.65155202
exponential,0.70000000,0.40000000,1.00000000,13,0.64695340
exponential,0.70000000,0.40000000,1.00000000,14,0.64225996
exponential,0.70000000,0.40000000,1.00000000,15,0.63746976
exponential,0.70000000,0.40000000,1.00000000,16,0.63258079
exponential,0.70000000,0.40000000,1.00000000,17,0.62759102
exponential,0.70000000,0.40000000,1.00000000,18,0.62249838
exponential,0.70000000,0.40000000,1.00000000,19,0.61730073
exponential,0.70000000,0.40000000,1.00000000,20,0.61199592
exponential,0.70000000,0.40000000,1.00000000,21,0.60658174
exponential,0.70000000,0.40000000,1.00000000,22,0.60105593
exponential,0.70000000,0.40000000,1.00000000,23,0.59541618
exponential,0.70000000,0.40000000,1.00000000,24,0.58966016
exponential,0.70000000,0.40000000,1.00000000,25,0.58378546
exponential,0.70000000,0.40000000,1.00000000,26,0.57778964
exponential,0.70000000,0.40000000,1.00000000,27,0.57167020
exponential,0.70000000,0.40000000,1.00000000,28,0.56542459
exponential,0.70000000,0.40000000,1.00000000,29,0.55905020
exponential,0.70000000,0.40000000,1.00000000,30,0.55254440
exponential,0.70000000,0.40000000,1.00000000,31,0.54590445
exponential,0.70000000,0.40000000,1.00000000,32,0.53912760
exponential,0.70000000,0.40000000,1.00000000,33,0.53221103
exponential,0.70000000,0.40000000,1.00000000,34,0.52515186
exponential,0.70000000,0.40000000,1.00000000,35,0.51794714
exponential,0.70000000,0.40000000,1.00000000,36,0.51059387
exponential,0.70000000,0.40000000,1.00000000,37,0.50308900
